bn:00011227n	cháchara conversación_insustancial conversación_vana disparate parleta chin_music contar_bolas parlotear ralentí_charla
bn:00011237n	desperfecto infortunio plaga
bn:00011241n	bloke chico muchacho niño tipo tío
bn:00011247n	
bn:00011271n	ceguera invidencia ceguedad ofuscación ciega ciego invidente invidentes cecity discapacidades_visuales legalmente_ciego sightlessness
bn:00011276n	instante momento periquete santiamén parpadeo segundo en_un_periquete en_un_pispás en_un_santiamén suspiro abrir_y_cerrar_de_ojos centelleo fracción_de_segundo new_york_minute
bn:00011277n	intermitente
bn:00011303n	torsión_gástrica torsion_gastrica torsion_gástrica torsión_gastrica hinchazón hinchar
bn:00011308n	bloque
bn:00011309n	manzana manzana_urbana cuadra barriada_de_la_ciudad bloque
bn:00011312n	bloque
bn:00011321n	bloque_capital bloque_carta
bn:00011327n	bloqueo embolsamiento bloqueo_internacional bloqueo_naval estrategia_de_bloqueo bloquearon bloqueos cerco circunvalación
bn:00011346n	sangre sangre_humana celula_sanguinea celula_sanguínea celulas_de_la_sangre circulacion_de_la_sangre circulacion_sanguinea circulacion_sanguínea circulación_de_la_sangre célula_sanguinea célula_sanguínea células_de_la_sangre haema irrigación_sanguinea sanguis tejido_sanguineo tejido_sanguíneo hematológicos sangre_oxigenada
bn:00011347n	carácter sangre
bn:00011357n	hermano
bn:00011383n	plasma plasma_sanguíneo plasma_sanguineo plasmáticas
bn:00011389n	suero suero_sanguíneo plasma suero_hematico suero_hemático suero_sanguineo
bn:00011392n	torrente_sanguíneo corriente_sanguínea circulacíon_de_la_sangre corriente_sanguíne sangre sanguíneo
bn:00011396n	vaso_sanguíneo vías_sanguíneas vas_sanguineum vaso_sanguineo vasos_sanguíneos vasos_sanguineos avascular intravascular vascular
bn:00011398n	perro_de_san_huberto sabueso bloodhound blood_hound sabueso_de_san_huberto
bn:00011422n	flor floración copa_de_la_flor florecimiento planta_floral floracion brotes flores temporada_de_crecimiento
bn:00011424n	lozanía rosáceo rosaceo
bn:00011428n	blooper pifia cagada chapucería error flub metedura_de_pata boner buñuelo cantada cante caída chapucear chapuza disparate embrollo equivocación estropeo gazapatón gazapo patinazo patochada plancha condoro desatino descache desliz embarrada garrafal metida_de_pata quilombo toma_falsa topinada torpeza tropiezo bluper chascarro bloopers boo-boo bungle carrete_blooper lío meter_la_pata
bn:00011442n	golpe golpetazo impacto
bn:00011447n	secador_de_pelo secador secador_de_cabello secapelos secadora_de_pelo soplador_de_mano
bn:00011454n	soplador ventilador fuelle
bn:00011461n	bufadero respiradero géiser_marítimo bufón geiser_maritimo lumbrera venthole
bn:00011462n	soplo
bn:00011468n	explosión explosion detonación explosiones
bn:00011479n	
bn:00011480n	azul_del_cielo blue_air cielo_azul aire_azul azul_cielo wild_blue_yonder
bn:00011571n	pastel_de_arándanos tarta_de_arándanos tarta_de_arandanos
bn:00011581n	pomatomidae pomatomus_saltatrix anjova sastre anjora pez_golfar golfar pescado_azul
bn:00011593n	dibujo diseño esquema figura proyecto
bn:00011633n	boa_constrictor boa_constrictora boa constrictor_constrictor
bn:00011638n	buró comité consejo junta
bn:00011639n	tablón tabla plancha tablero plancha_de_madera tablon tablones
bn:00011643n	mesa_de_comedor mesa
bn:00011660n	embarque embarco embarkment
bn:00011672n	autobombo jactancia autoadulación farde autoelogio fanfarrón jactarse
bn:00011674n	barco bote barca barcos embarcación nave barcos_menores barco_menor
bn:00011732n	corpiño almilla jubón
bn:00011744n	cuerpo estructura_física estructura_orgánica cuerpo_físico
bn:00011745n	cuerpo asociación comunidad corporación
bn:00011747n	cuerpo
bn:00011748n	torso tronco cuerpo
bn:00011749n	cuerpo
bn:00011750n	consistencia eubstance
bn:00011755n	complexión constitución físico cuerpo_y_construcción
bn:00011766n	cuerpo_de_agua agua masa_de_agua extensión_de_agua cuerpos_de_agua masas_de_agua
bn:00011769n	parte_del_cuerpo parte_corporal
bn:00011773n	ladrón_de_cadáveres gul cuerpo_snatcher ladrones_de_cuerpos
bn:00011779n	peso_corporal peso_del_cuerpo_humano peso masa_corporal masa_corporal_humana masa_humana peso_humano de_peso_corporal peso_corporal_al peso_corporal_ideal
bn:00011780n	culturista fisicoculturista muscleman hombre_musculoso construcción_del_cuerpo constructor_del_cuerpo culturismo culturistas musclebuilder musculación músculo-constructor músculo_constructor
bn:00011781n	guardaespaldas escolta espaldero guardaespalda
bn:00011807n	coco fantasma trasgo
bn:00011809n	bogi
bn:00011897n	rayo trueno chispa
bn:00011900n	fuga_precipitada salida_repentina
bn:00011917n	bomba explosivo bomba_convencional bombazo bomba_explosiva bomba_de_caida_libre bomba_de_caída_libre bomba_de_proposito_general bomba_explosivo 💣 atentados bombas
bn:00011918n	bomba_calorimétrica calorímetro_de_bomba
bn:00011929n	bombardeo bombardeo_aéreo ataque_aéreo bombardeo_aereo bombardeos_aéreos
bn:00011933n	bombay mumbai bombai mumbay
bn:00011963n	gourmet epicúreo gastrónomo bon_vivant sibarita foodie goloso vividor gurmet comidista epicúrea vividora manjar gourmets
bn:00011973n	enlace enlace_químico enlaces_químicos combinacion_quimica combinacion_química combinación_quimica enlace_quimico enlaces_quimicos union_quimica union_química unión_quimica unión_química enlace_de_un_electron enlace_de_un_electrón enlace_de_un_solo_electron enlace_de_un_solo_electrón
bn:00011974n	bono obligación bonos bono_de_deuda bonos_garantizados_por_el_estado obligación_financiera bono_certificado
bn:00011975n	cadenas cuerdas grillete trabas
bn:00011984n	esclavitud servidumbre subyugación esclavo esclavos mano_de_obra_esclava obra_esclava propietario_de_esclavos
bn:00012000n	tejido_óseo
bn:00012010n	médula_ósea tuétano médula meollo médula_ósea_humana medula_osea caracú medula_ósea medulla_ossium médula_osea tuetano
bn:00012017n	harina_de_hueso harina_de_huesos
bn:00012042n	incentivo plus
bn:00012048n	televisor televisión caja_idiota tele aparato_de_televisión caja_tonta television tv televisores receptor_de_televisión caja_de_gafas pantalla_televisión teta_tubo tv_set
bn:00012059n	libro libros librario
bn:00012060n	volumen rollo ejemplar libro tomo vol vol. volúmenes rollo_de_papiro rollos_manuscritos diseñador_de_libros diseño_de_libros
bn:00012061n	registro relación libro_borrador
bn:00012127n	reserva contratación reservación
bn:00012128n	reserva reservación
bn:00012132n	contaduría teneduría teneduría_de_libros contabilidad contaduria contaduría_pública auxiliar_de_contabilidad clerking
bn:00012135n	librería erudito estudiante docto especialista estudioso sabio comercio_de_libros librerías libreria librerias venta_de_libros comercio_librero mercader_de_libros bookman librero libreros persona_erudita tienda_de_libros
bn:00012146n	trueno estruendo retumbo fragor
bn:00012171n	patada puntapié coz patadas patear patada_de_hacha
bn:00012188n	contrabandista_de_licores moonshiner
bn:00012193n	saqueo botín dinero_sucio presa sacomano dinero_b dinero_en_b dinero_negro
bn:00012195n	licor bebida_destilada aguardiente alcohol bebida_fuerte trago bebida_alcohólica_fuerte licor_espirituoso bebida_alcohólica bebidas_duras espíritu espíritus john_barleycorn licor_destilado licores licores_destilados sidra
bn:00012213n	borde límite perímetro frontera margen
bn:00012214n	borde orilla canto margen frontera contorno filo
bn:00012232n	aburrimiento tedio hastío apatía hastio aburrida aburrido aburridor aburrir tedioso
bn:00012256n	concejo ciudad
bn:00012273n	vaca bos_taurus ganado toro bueyes vacas ganado_vacuno vacuno bos_primigenius_taurus ganado_bovino bovino bovinos ternero becerro bos_primigenius bos_taurus_taurus toros ternera anojo anojos añojo añojos becerra becerras cuatrena cuatrenas cuatreno cuatrenos cuatreña cuatreñas cuatreño cuatreños erales ganadería_bovina res rimi uro utreras utrero utreros vaca_lechera bovinos_domésticos ganado_doméstico
bn:00012289n	corazón alma
bn:00012293n	jefe capitoste caporal gaffer jefa patrona patrón mandamás
bn:00012297n	saliente_redondo
bn:00012327n	problema alboroto escándalo lata lío molestia
bn:00012339n	botella frasco botellas botella_de_vidrio botellín
bn:00012340n	botella botellita
bn:00012361n	constricción embotellamiento gollete punto_de_congestión cuello_de_botella
bn:00012365n	parte_inferior envés inferior
bn:00012366n	fondo inferior
bn:00012368n	bottomland tierras_altas tierras_bajas
bn:00012389n	boucle tejido_con_bucles bouclé
bn:00012399n	rama cepo gajo ramo
bn:00012412n	rebote
bn:00012415n	bouncing_betty mina-s mina_saltarina mina_s
bn:00012417n	borde frontera arista límite lado
bn:00012418n	límite frontera límites
bn:00012419n	límite frontera raya
bn:00012432n	ramillete ramo corsage ramita ramillete_de_flores
bn:00012434n	bourbon
bn:00012465n	lazo nudo_de_cordón_de_zapato nudo_de_cordon_de_zapato arco bowknot
bn:00012466n	arco
bn:00012484n	intestino intestinos entrañas tripa tripas entraña intestino_grueso tubo_digestivo intestinal tracto_intestinal gastrointestinal lumen_intestinal mucosa_intestinal sistema_gastrointestinal tracto_gastro-intestinal tracto_gastrointestinal_humano tracto_gastrointestinal_superior órganos_digestivos
bn:00012494n	cuenco
bn:00012519n	cuerda_de_arco cuerda_del_arco cuerda
bn:00012524n	caja cajas
bn:00012525n	palco luneta reservado caja
bn:00012526n	caja_llena
bn:00012553n	furgón vagones
bn:00012569n	niño chico muchacho joven jovencito chaval garzón mozo niño_varón hijo_varón
bn:00012570n	muchacho
bn:00012571n	hijo niño
bn:00012580n	infancia niñez
bn:00012591n	burro idiota imbécil estúpido necio zoquete gilí
bn:00012592n	hombre tipo tío
bn:00012595n	abrazadera
bn:00012596n	pareja par díada dúo tándem dístico coplas dos duada pareado pareados
bn:00012597n	par par_ordenado pares_ordenados
bn:00012679n	cerebro encéfalo celebro cerebral cerebrales cerebrum dano_cerebral funciones_del_cerebro lobulo_optico lobulo_óptico lóbulo_óptico cerebro_de_los_mamíferos función_cerebral
bn:00012680n	agudeza capacidad_intelectual capacidad_mental ingenio inteligencia mentalidad capacidad_de_aprendizaje cerebro poder_mental gracia listeza la_capacidad_de_aprendizaje
bn:00012681n	mente nous psique cabeza cerebro psiquis psiquismo mente_humana psiquico psíquico mental mentales contenido_mental
bn:00012682n	genio cerebro genia crack einstein genialidad brainiac
bn:00012686n	adivinanza enigma acertijo interrogante misterio rompecabezas quisicosa adivinanzas cerebro_teaser
bn:00012706n	insight idea intuición idea_genial
bn:00012724n	frenos sistema_de_frenos
bn:00012738n	rama ramas ramificación tira-savia tira_savia tocon_de_rama tocón_de_rama
bn:00012739n	ramificación
bn:00012742n	ramal ramal_ferroviario estimular_el_seguimiento ramales
bn:00012758n	marca nombre_comercial marca_registrada nombre_de_fábrica razón_social dba ergónimo identidad_de_marca marca_de_fábrica marcas marketing_de_la_marca nombres_comerciales
bn:00012759n	marca
bn:00012760n	
bn:00012789n	latón oro_de_abisinia azófar laton similor azofar oro_abisinio bronce objetos_de_bronce
bn:00012864n	ruptura caiga
bn:00012877n	sustento medio_de_vida manutención sustentación ganarse_la_vida trabajo pan_y_mantequilla
bn:00012886n	estómago tum barriga buche granero panza estomago cardias_del_estomago esfinter_esofagico esfinter_esofágico esfínter_esofagico esfínter_esofágico estomacal estomáquico funcion_del_estomago incisura_cardial esfínter_esofágico_inferior gaster gástrica orificio_cardiaco secreción_gástrica
bn:00012893n	ancho anchura amplitud
bn:00012899n	pausa receso recreo respiro recreo_estudiantil descanso pausa_escolar recreo_escolar el_tiempo_de_espera
bn:00012900n	ruptura fractura quebrantamiento quiebra b-boy b-boying b-boys bailarín_de_la_rotura break-dance break_dancer breakdance breakdancer
bn:00012907n	interrupción paréntesis pausa
bn:00012914n	romper_el_sello
bn:00012922n	alteración dislocación desglose ruptura
bn:00012930n	desayuno almuerzo desayunar parvo desayunos
bn:00012933n	mesa_de_desayuno
bn:00012940n	descubrimiento hallazgo
bn:00012944n	alejamiento desapego desprendimiento desunión separación
bn:00012945n	rompeolas espigón escollera malecón dique baluarte bastión muelle cortaolas espigon malecon espigones embarcadero breakwall lunar
bn:00012950n	pecho pechuga seno
bn:00012965n	respiración
bn:00012966n	aliento respiración
bn:00012973n	respiración ventilación respiro aliento respiracion respiracion_tisular respiración_tisular respirar respiración_externa
bn:00012986n	raza variedad raza_de_animal_doméstico linaje pedigrí criados razas
bn:00012992n	educación instrucción
bn:00012995n	reproducción procreación reproduccion procrear estado_reproductivo estrategia_reproductiva fisiologia_reproductiva fisiología_reproductiva procreacion reproduccion_animal reproducción_animal reproductivo autogamia autógama hechos_de_la_vida reproducirse reproductiva
bn:00013046n	bric-à-brac chuchería curiosidades fuslería bric-a-brac baratijas estante knickknackery nicknack
bn:00013047n	ladrillo ladriello ladrillazo ladrillos ladrilloso fabricación_de_ladrillos ladrillo_buff ladrillo_rojo terracota
bn:00013059n	albañilería
bn:00013078n	puente circuito_puente
bn:00013079n	
bn:00013102n	memoria_judicial brief escrito escrito_legal
bn:00013112n	bergantín brigo bergantines
bn:00013115n	general_de_brigada brigadier brigadier_general general_brigadier brigadier_mayor comandante_de_brigada general_brigada
bn:00013121n	brillo brillantez luminosidad
bn:00013123n	luminancia luminosidad luz brillo nivel_de_brillo
bn:00013130n	grandeza brillantez esplendor grandiosidad magnificencia
bn:00013132n	brillo lustre brillantez esplendor lucimiento realce brillante
bn:00013135n	borde lado
bn:00013139n	agua_de_mar agua_salada agua_marina salmuera agua_del_mar de_agua_salada
bn:00013142n	entrega reparto distribución delivery reparto_a_domicilio entrega_a_domicilio trayendo
bn:00013173n	reino_unido reino_unido_de_gran_bretaña_e_irlanda_del_norte gran_bretaña reino_unido_de_la_gran_bretaña_e_irlanda_del_norte reino united_kingdom uk u.k. gb gbr inglaterra britanica britanicos británica británicos cabo_dungeness el_reino_unido futbol_de_inglaterra fútbol_de_inglaterra gran+bretana gran+bretaña gran_bretana_e_irlanda_del_norte gran_bretaña_e_irlanda_del_norte inglesas nacionalidad_britanica nacionalidad_británica r._u. r.u. r_u r_u. reino_unido_de_bretaña reino_unido_de_gran_bretana_e_irlanda_del_norte reino_unido_de_la_gran_bretana reino_unido_de_la_gran_bretana_e_irlanda_del_norte reino_unido_de_la_gran_bretaña reinounidense ru rudgbeidn rugbin u_k u_k. united_kingdom_of_great_britain_and_northern_ireland
bn:00013179n	londres greater_london london capital_británica gran_londres londres,_inglaterra london,_uk londres,_reino_unido londinense london,_england london_england londres_inglaterra londrés capital_del_reino_unido el_capital_británico
bn:00013234n	emisión difusión transmisión trasmisión retransmisión
bn:00013247n	ensanchamiento
bn:00013248n	
bn:00013281n	duelo dolor angustia congoja sufrimiento aflicción desconsuelo calamidad corazón_destrozado corazón_roto desamor pena pesadumbre pesar sinsabor duelo_patológico duelo_psicológico duelo_solidario duelo_patologico duelo_psicologico quebranto
bn:00013283n	agencia_de_corredores casa_de_bolsa casa_de_corretaje corretaje sociedad_de_bolsa corredor correduría agencia_de_bolsa agencia_de_corretaje brokerage firma_de_corredores firma_de_valores la_firma_de_corretaje
bn:00013297n	azul_de_bromofenol tetrabromo-fenolsulfonaftaleína
bn:00013306n	bronco bronc mesteño mustang broncos potro_cerril
bn:00013307n	arteria_bronquial ramas_bronquiales_de_la_aorta_torácica arterias_bronquiales arteriae_bronchiales rami_bronchiales_partis_thoracicae_aortae ramas_bronquiales_de_la_aorta_toracica
bn:00013311n	bronquiolo bronquiolo_respiratorio bronquiolo_terminal bronquiolos bronchioli bronquíolo bronquíolos
bn:00013333n	cría nidada lechigada prole
bn:00013340n	arroyo riachuelo caleta
bn:00013347n	brooklyn brooklyn,_nueva_york brooklyn,_new_york brooklyn,_ny brooklyn_new_york brooklyn_nueva_york brooklyn_ny condado_de_kings kings
bn:00013371n	hermano
bn:00013372n	compañero camarada amigo amigote compinche hermano acompañante amigota amigueta amiguete colega compañera cuate edecán hermana pal socia socio sidekick patada_lateral
bn:00013379n	sindicato sindicatos organización_sindical sindical organizacion_sindical sindicato_obrero agente_socieconomico agente_socieconómico organizaciones_sindicales representante_sindical sindicais sindicales sindicalismo_obrero sindicatos_obreros sistema_sindical uniones_obreras unión_obrera organizaciones_laborales sindicalista sindicalistas sindicalizados sindicato_de_maestros
bn:00013385n	alboroto algarabía barahunda batahola bullicio greguería gresca grita guachafita guirigay jaleo rebullicio tole zurriburri barahúnda
bn:00013389n	frente frons
bn:00013390n	ceja supercilium cejas arco_supraorbitario
bn:00013406n	lignito lignita carbón_lignito
bn:00013465n	toro matón strapper
bn:00013488n	matorral bosquecillo monte_bajo soto boscaje bosquete broza floresta maraña maleza
bn:00013489n	cepillo brocha pincel escobilla cepillo_del_pelo cepillos
bn:00013515n	ferocidad saña barbarie brutalidad salvajismo crueldad
bn:00013548n	fuente_de_agua fuente_de_beber fuente_pública fuente bebedero caño_de_vecindad caño_vecinal fuente_publica fuente_pública_comunal fuente_vecinal agua_de_la_fuente burbujeador fuente_de_agua_potable
bn:00013560n	bucanero pirata corsario filibustero corsaria bucaneros barco_pirata mar_ladrón
bn:00013577n	plinto bóveda caballo_largo potro_de_madera
bn:00013578n	dólar pavo pavos billete_de_un_dólar dólar_proyecto_de_ley dólares estados_unidos_de_un_dólar_proyecto_ley un_dólar_proyecto_de_ley
bn:00013585n	soldado_raso soldado cabo privado recluta soldado_común
bn:00013587n	vaquero buckaroo buckeroo
bn:00013590n	cubo balde cubeta pozal tobo cubo_de_cinco_galones
bn:00013597n	ohio estado_de_ohio cuna_de_la_aviación el_estado_de_buckeye oh ojaio ojayo buckeye_estado
bn:00013600n	hebilla chape
bn:00013609n	caballo_isabelino
bn:00013623n	campesino lugareño provinciano pueblerino trabajador_agrícola campesinos
bn:00013625n	capullo
bn:00013628n	buda buda_gautama gautama sidarta_gautama siddharta_gautama gautama_buddha siddharta sakyamuni gautama_buda siddhartha_gautama buda_gautamá buda_hechos_mas_importantes buda_sakia buda_sakiamuni buda_sakyamuni buddha buddha_gautamá budha butsu fó gautama_shakiamuni gautama_siddharta_buda gautamá_buda principe_sidarta príncipe_sidarta sakiamuni_buda sakyamuni_buda shaka_nyorai shakia_muni shakiamuni shakyamuni shakyamuni_buda shākyamuni sidarta_gautama_buda sidarta_gautamá siddarta siddartha_gautama siddharta_gautama_buda siddharta_gautama_buddha siddharta_gautamá_buda siddhartha_gautama_buda siddhartha_gautamá siddhattha_gotama siddhārtha_gautama sākyamuni sākyamuni_buda śakyamuni śakyamuni_buda śākyamuni śākyamuni_buda siddhartha
bn:00013643n	gastos_generales overhead opex gasto_de_explotación gasto_fijo gastos_de_funcionamiento gastos_operacionales costo_operacional gastos costes_generales gastos_de_operación costos_de_operación el_costo_de_operación partidas_presupuestarias
bn:00013648n	aficionado amante devoto aficionada entusiasta fanático fan amiga amigo apasionada apasionado devota fanática admirador simpatizante admiradora seguidor seguidora admiradores fans forofo
bn:00013651n	ante anteado ocre_ante pardo_ante caramelo_marrón marrón_amarillento
bn:00013670n	buffer tampón
bn:00013679n	aparador bufet ambigú bufé seibó alacena estante mueble_aparador trinchero guardarropa vasar
bn:00013686n	payaso bufón payasa clown payasos augusto contraugusto payasada payaso_augusto merry_andrew
bn:00013716n	corneta cornetista
bn:00013719n	constructor detergente_constructor
bn:00013722n	edificio edificación edificios edificio_público casa construcción inmueble edificaciones edificacion edificio_publico edificios_públicos
bn:00013723n	construcción edificación obra_de_construcción tecnicas_de_construccion técnicas_de_construcción construccion construcción_de_edificios industria_de_la_construcción proyecto_de_construcción
bn:00013724n	construcción
bn:00013726n	unidad
bn:00013744n	bulbo bulbillo bulbos bulbillos bulbosa
bn:00013745n	bombilla lámpara_incandescente bombilla_incandescente luz_eléctrica ampolleta bombillo lámpara_de_incandescencia ampolla_eléctrica bombillas_incandescentes iluminación_eléctrica luz_electrica bulbo lampara_incandescente lamparita lámparas_incandescentes bombita foco lamparas_incandescentes alumbrado_eléctrico bombilla_de_luz luces_eléctricas luz_artificial bombillas eléctrico_de_la_bombilla filamento_eléctrico iluminación_incandescente luz_incandescente
bn:00013761n	bulto dorsiflexión flexión_plantar extensión extrusión joroba prominencia protuberancia corcova excrecencia abultamiento dorsiflexion extensio flexion_plantar plantarflexion plantarflexión aducción extensor extensores gibbousness gibosidad hiperextensión hiperflexión pronación rotación_externa rotación_interna
bn:00013767n	mayoría grueso granel mayor_parte
bn:00013768n	volumen masa mole
bn:00013775n	mierda huevada babosadas gilipollez huevonadas pendejada irish_toro mierda_de_perro
bn:00013777n	policía bofia gris guili guindilla guripa madero marrón pasma pitufo poli polizonte romano tira tombo
bn:00013785n	diana
bn:00013807n	bala proyectil ojiva balas
bn:00013843n	intimidación bullying hostigamiento matonismo vejación acoso_psicológico acoso_escolar acoso matonaje ultraje acoso_moral acoso_psicologico acoso_psiquico acoso_psíquico acoso_sicológico acoso_siquico acoso_síquico intimidado intimidar
bn:00013848n	baluarte muralla bastión muro pared
bn:00013851n	fulano git sinvergüenza vagabundo bribón cabrón canalla gilipollas miserable perro rata villano vómito zorro indigente vagabunda basca bastardo cretino mierda pendejo conque escoria_bolsa lowlife perro_sucio
bn:00013854n	abejorro abejarrón bombus abejón jorge jicote moscardón abejarron mangangá manganga abejorros humblebee
bn:00013873n	grupo manojo puñado amontonamiento clúster cúmulo racimo agrupación bonchote ramo clustering
bn:00013874n	multitud muchedumbre grupo pandilla basca cuadrilla hato panda gentío montón turba vulgo gentio
bn:00013882n	paquete bulto lío mazo atado fajo haz
bn:00013888n	bungalow bungaló cabaña chalet chalé rancho cottage bungalo búngalo cambuche rancherio rancherío bungalows casa_de_campo casa_de_verano
bn:00013894n	alimentar_litera
bn:00013896n	nonsense sinsentido tontería despropósito disparate hokum sin_sentido non_sense tontería_poco_escondida
bn:00013941n	carga peso preocupación
bn:00013942n	carga
bn:00013948n	cómoda cajonera gavetero pecho_de_cajones
bn:00013969n	avena avena_espesa
bn:00013980n	entierro inhumación enterramiento sepultura funeral sepelio sepultamiento soterramiento inhumacion sepultación enterramientos lugares_de_enterramiento enterrado entierros exhumar inhumaciones
bn:00014000n	birmania myanmar burma myanmar_[birmania] birmania/myanmar republica_de_la_union_de_myanmar república_de_la_unión_de_myanmar union_de_myanmar unión_de_myanmar unión_de_birmania república_de_la_unión_de_birmania birmana birmanos burmeses burmia republica_socialista_de_la_union_de_birmania republica_socialista_de_la_unión_de_birmania república_socialista_de_la_union_de_birmania union_de_birmania
bn:00014024n	combustión quemado oxidación combustion combustion_completa combustión_completa gas_de_combustion gas_de_combustión reaccion_de_combustion reacción_de_combustión combustión_incompleta combustion_incompleta
bn:00014037n	sepia rojo_veneciano caoba marrón_rojizo siena rojo_de_venecia acajou aguano marron_sepia marrón_sepia ocre_sepia pardo_sepia rojo_caoba rojo_venecia color_sepia siena_tostado
bn:00014044n	rebaba desbarbar
bn:00014066n	explosión estallo ráfaga erupción estallido reventón explosion
bn:00014067n	descarga descarga_cerrada salva ráfaga andanada estallido fusilería tiroteo ataque_con_arma_de_fuego
bn:00014084n	compañía_de_autobuses autobús_de_la_empresa servicio_de_autobús
bn:00014091n	parada_de_autobús parada_de_autobus parada_de_bus parada_de_colectivo tótem paradas_de_autobús
bn:00014094n	ayudante_de_camarero bachero ayudante_de_mozo galopino camarero mozo
bn:00014095n	arbusto mata arbustiva arbustos arbustivas arbustivo sufrutice sufruticosa sufrútice frutescente sufruticoso
bn:00014097n	chaparral breña chaparro maleza matorral
bn:00014113n	ligas_menores arbusto_liga menores_de_edad
bn:00014136n	negocio asunto asunto_de_negocios empresa organización_comerical organización_de_negocios negocios_preocupación organización_empresarial
bn:00014137n	negocios negocio empresa organización_comercial organizacion_comercial negociante negocioso negozuelo con_fines_de_lucro empresa_comercial empresas negocio_de_la_empresa sistema_de_negocios
bn:00014138n	trabajo ocupación empleo empresa profesión negocio day_job brete camello chamba curro laburo pega talacha ocupacion línea_de_trabajo vacante
bn:00014140n	asunto negocio
bn:00014143n	clientela negocio parroquia patronaje cliente
bn:00014145n	actividad_comercial actividad_empresarial
bn:00014147n	agente_de_negocios
bn:00014152n	acuerdo comercio negocio operación_comercial transacción trato trato_comercial
bn:00014155n	distrito_financiero downtown centro centro_ciudad centro_de_ciudad cbd central_business_district centro_financiero distrito_central_de_negocios distritos_financieros corazon_financiero corazón_financiero centro_de_la_ciudad zona_comercial
bn:00014157n	domicilio_social establecimiento_comercial
bn:00014160n	empresa compañía firma casa empresas empresa_negocio
bn:00014169n	oficina commercial_offices office_worker oficinas oficinas_comerciales oficinista oficina_de_negocios
bn:00014175n	hombre_de_negocios empresario negociante
bn:00014231n	mayordomo despensero maestresala sommelier sumiller pantryman
bn:00014234n	extremo tope_final
bn:00014237n	blanco_de_tiro blanco diana acertero
bn:00014238n	cigarrillo cigarro pitillo colilla cigarrillos cigaro cigarros_y_cigarrillos pucho cigaret
bn:00014305n	botón boton botonadura botones
bn:00014306n	botón tecla botón_pulsador pulsar pulsador boton botones presione_el_botón
bn:00014332n	comprador cliente adquiriente consumidor clienta compradora caveat vendee
bn:00014334n	compra adquisición adquisitivo compras
bn:00014373n	grado_celsius grado_centígrado c
bn:00014382n	billete_de_cien_dólares_estadounidenses 100_dólares_estadounidenses 100_usd 100_uss billete_de_100_dólares_estadounidenses billete_de_100_us$ billete_de_cien_dolares_estadounidense billete_de_cien_dolares_estadounidenses billete_de_cien_dólares_estadounidense billete_de_us$_100 billete_de_usd_100 cien_dolares_estadounidenses cien_dólares_estadounidenses usd_100 100_dolares_usa billete_de_100_dólares_usa cien_dolares_usa cien_dólares_usa 100_dolares_estadounidenses 100_us$ billete_de_100_dolares_estadounidenses billete_de_100_usd billete_de_100_uss billete_de_uss_100 c-note cien_dólares_factura
bn:00014403n	california alta_california estado_de_california el_estado_dorado californiano ca calif. california,_estados_unidos ca. californiana californianos califórnia golden_state
bn:00014418n	cabaña
bn:00014437n	camarote cabina
bn:00014438n	cabaña cabina
bn:00014445n	armario vitrina
bn:00014447n	casillero armario locker taquilla gabinete lócker vestidor taquilla_de_vestuario casilleros lockers almacenamiento armario_de_almacenamiento ebanista ebanistería gabinetes trabajo_de_casos
bn:00014485n	sello_de_aprobación cachet distinción prestigio sello sello_distintivo
bn:00014512n	cadáver fiambre muerto cenizas cuerpo restos restos_mortales tieso cadaver difunto cadáveres cadaver_humano cadáver_humano calavera cuerpo_muerto
bn:00014531n	amarillo_de_cadmio amarillo_cadmio pigmentos_de_cadmio rojo_cadmio
bn:00014537n	cuadro cuadro_de_mandos cadre
bn:00014550n	julio_césar cayo_julio_césar julius_caesar césar cayo_julio_cesar gayo_julio_césar julio_cesar gayo_julio_cesar divus_iulius gaio_giulio_cesare gaius_iulius_caesar
bn:00014557n	cafetería café cafetín cafeteria cafe cafeterias cafeterías café_bar cafés
bn:00014561n	cafetería comedor mensa cantina autoservicio casino cafeterías mess_hall
bn:00014574n	jaula
bn:00014640n	desastre calamidad tragedia catástrofe cataclismo desgracia hecatombe siniestro catastrofe debacle destruccion desastres destrucción calamidades catastrofico
bn:00014681n	lactato_de_calcio e327 e_327 lactato_cálcico lactato_calcico
bn:00014688n	cuenta cálculo calculo cómputo computación cálculos
bn:00014706n	calendario
bn:00014710n	mes mes_de_calendario mes_civil meses
bn:00014717n	novillo becerro ternero novilla novillos
bn:00014731n	calidad calibre cualidad embergadura calidades
bn:00014732n	calibración normalización calibrado calibraje estandarización calibrar calibracion
bn:00014743n	califa calif kalif kaliph kalifa califas khalifah orden_sufí tariqa tariqah tariqat
bn:00014791n	llamada_telefónica llamada llamada_de_teléfono telefonazo teléfono llamada_telefonica
bn:00014792n	
bn:00014793n	grito vociferación algarada clamor protesta tole gritar
bn:00014794n	demanda llamada llamado reclamo afirmación declaración proposición reclamación
bn:00014808n	cabina_telefónica locutorio cabina_de_teléfono cabina_telefonica caja_telefonica caja_telefónica cabina_de_telefono caja_de_llamada callbox teléfono_quiosco
bn:00014824n	visita
bn:00014839n	vocación carrera profesión vocación_profesional vocacion_profesional vocacion carreras llamado llamando profesional vocaciones vocación_religiosa
bn:00014878n	ecuanimidad autodominio calma calmosidad compostura serenidad tranquilidad
bn:00014940n	parto
